71,0.093770,0.000585,-0.013155
72,0.097348,0.000635,-0.013978
73,0.100873,0.000686,-0.014389
74,0.104503,0.000739,-0.014800
75,0.108239,0.000796,-0.015211
76,0.111922,0.000855,-0.016033
77,0.115763,0.000919,-0.016444
78,0.119604,0.000986,-0.017678
79,0.123550,0.001058,-0.018089
80,0.127548,0.001133,-0.018911
81,0.131494,0.001210,-0.019322
82,0.135598,0.001289,-0.019322
83,0.139649,0.001369,-0.019733
84,0.143858,0.001452,-0.019733
85,0.148014,0.001532,-0.019322
86,0.152276,0.001616,-0.019733
87,0.156590,0.001702,-0.019733
88,0.160851,0.001787,-0.020144
89,0.165165,0.001874,-0.020144
90,0.169585,0.001963,-0.020144
91,0.174057,0.002055,-0.020555
92,0.178686,0.002154,-0.021378
93,0.183316,0.002253,-0.021378
94,0.187998,0.002355,-0.021789
95,0.192733,0.002459,-0.021789
96,0.197520,0.002565,-0.022200
97,0.202308,0.002673,-0.022611
98,0.207148,0.002783,-0.022611
99,0.212040,0.002891,-0.022200
100,0.216880,0.002999,-0.022200
101,0.221826,0.003104,-0.021378
102,0.226824,0.003209,-0.020966
103,0.231874,0.003311,-0.020144
104,0.236925,0.003409,-0.019322
105,0.242081,0.003508,-0.019322
106,0.247342,0.003606,-0.018500
107,0.252709,0.003700,-0.017678
108,0.258128,0.003794,-0.017266
109,0.263547,0.003885,-0.016855
110,0.269019,0.003973,-0.016033
111,0.274491,0.004056,-0.015211
112,0.279963,0.004135,-0.014389
113,0.285541,0.004211,-0.013567
114,0.291065,0.004283,-0.013155
115,0.296801,0.004357,-0.012744
116,0.302536,0.004427,-0.012333
117,0.308377,0.004497,-0.011922
118,0.314270,0.004562,-0.011100
119,0.320111,0.004625,-0.010689
120,0.326162,0.004687,-0.010278
121,0.332318,0.004748,-0.009867
122,0.338422,0.004803,-0.009044
123,0.344579,0.004856,-0.008633
124,0.350788,0.004905,-0.007811
125,0.357050,0.004951,-0.007400
126,0.363311,0.004989,-0.006167
127,0.369626,0.005023,-0.005344
128,0.375993,0.005055,-0.004933
129,0.382360,0.005083,-0.004522
130,0.388833,0.005105,-0.003289
131,0.395305,0.005123,-0.002878
132,0.401883,0.005134,-0.001644
133,0.408461,0.005126,0.001233
134,0.415038,0.005104,0.003289
135,0.421668,0.005061,0.006578
136,0.428351,0.004992,0.010278
137,0.435086,0.004895,0.014389
138,0.441768,0.004774,0.018089
139,0.448449,0.004623,0.022611
140,0.455077,0.004441,0.027544
141,0.461756,0.004226,0.032066
142,0.468435,0.003976,0.037411
143,0.475007,0.003701,0.041933
144,0.481630,0.003390,0.046866
145,0.488146,0.003058,0.050977
146,0.494661,0.002693,0.055911
147,0.501069,0.002308,0.060022
148,0.507476,0.001896,0.064133
149,0.513829,0.001465,0.067833
150,0.520127,0.001016,0.071121
151,0.526320,0.000560,0.073588
152,0.532564,0.000086,0.075644
153,0.538807,-0.000395,0.076877
154,0.544946,-0.000865,0.076466
155,0.551033,-0.001321,0.074821
156,0.557278,-0.001782,0.073588
157,0.563471,-0.002228,0.071944
158,0.569771,-0.002666,0.069477
159,0.575914,-0.003076,0.066599
160,0.582058,-0.003463,0.062899
161,0.588257,-0.003828,0.058788
162,0.594457,-0.004162,0.053855
163,0.600659,-0.004466,0.048922
164,0.606968,-0.004738,0.043166
165,0.613331,-0.004979,0.037822
166,0.619747,-0.005185,0.032066
167,0.626270,-0.005356,0.026311
168,0.632583,-0.005486,0.020555
169,0.638897,-0.005580,0.014800
170,0.645159,-0.005639,0.009455
171,0.651421,-0.005665,0.004111
172,0.657525,-0.005660,-0.000822
173,0.663734,-0.005624,-0.005755
174,0.669996,-0.005560,-0.010278
175,0.676257,-0.005467,-0.014800
176,0.682518,-0.005346,-0.019322
177,0.688883,-0.005194,-0.023844
178,0.695301,-0.005015,-0.027955
179,0.701665,-0.004813,-0.031655
180,0.708028,-0.004588,-0.035355
181,0.714233,-0.004343,-0.039466
182,0.720384,-0.004077,-0.043166
183,0.726481,-0.003794,-0.046455
184,0.732735,-0.003480,-0.050155
185,0.739041,-0.003143,-0.053444
186,0.745450,-0.002779,-0.056733
187,0.751911,-0.002388,-0.060433
188,0.758370,-0.001978,-0.063310
189,0.764567,-0.001580,-0.064133
190,0.770815,-0.001166,-0.066188
191,0.777168,-0.000737,-0.067422
192,0.783626,-0.000298,-0.067833
193,0.789768,0.000116,-0.067422
194,0.795964,0.000535,-0.067422
195,0.802317,0.000956,-0.066188
196,0.808618,0.001368,-0.065366
197,0.814972,0.001776,-0.064133
198,0.821327,0.002177,-0.062899
199,0.827735,0.002570,-0.061255
200,0.834195,0.002958,-0.060022
201,0.840552,0.003332,-0.058788
202,0.846751,0.003681,-0.056322
203,0.852952,0.004016,-0.053855
204,0.859100,0.004329,-0.050977
205,0.865460,0.004630,-0.047277
206,0.871769,0.004903,-0.043166
207,0.878079,0.005149,-0.039055
208,0.884653,0.005382,-0.035355
209,0.891332,0.005599,-0.032477
210,0.897960,0.005787,-0.028366
211,0.904535,0.005944,-0.023844
212,0.911112,0.006082,-0.020966
213,0.917794,0.006192,-0.016444
214,0.924371,0.006281,-0.013567
215,0.930738,0.006354,-0.011511
216,0.937157,0.006407,-0.008222
217,0.943840,0.006443,-0.005344
218,0.950523,0.006459,-0.002467
219,0.957364,0.006453,0.000822
220,0.964205,0.006431,0.003289
221,0.970782,0.006390,0.006167
222,0.977307,0.006329,0.009455
223,0.984042,0.006248,0.011922
224,0.990724,0.006155,0.013978
225,0.997249,0.006048,0.016444
226,1.003615,0.005935,0.017678
227,1.010034,0.005811,0.019322
228,1.016505,0.005673,0.021378
229,1.023081,0.005524,0.022611
230,1.029604,0.005371,0.023433
231,1.036232,0.005210,0.024255
232,1.042808,0.005048,0.024666
233,1.049541,0.004876,0.025489
234,1.056064,0.004705,0.026311
235,1.062482,0.004536,0.026311
236,1.068794,0.004365,0.027133
237,1.075106,0.004193,0.027133
238,1.081419,0.004022,0.027133
239,1.087678,0.003849,0.027544
240,1.093990,0.003676,0.027544
241,1.100355,0.003503,0.027133
242,1.106720,0.003327,0.027544
243,1.113190,0.003152,0.027133
244,1.119608,0.002978,0.027133
245,1.125867,0.002810,0.026722
246,1.132022,0.002648,0.026311
247,1.138177,0.002489,0.025900
248,1.144332,0.002337,0.024666
249,1.150486,0.002188,0.024255
250,1.156694,0.002042,0.023433
251,1.163007,0.001900,0.022611
252,1.169425,0.001760,0.021789
253,1.175791,0.001629,0.020555
254,1.182157,0.001506,0.019322
255,1.188418,0.001393,0.018089
256,1.194627,0.001290,0.016444
257,1.200783,0.001197,0.015211
258,1.206992,0.001107,0.014389
259,1.213148,0.001026,0.013155
260,1.219251,0.000956,0.011511
261,1.225461,0.000895,0.009867
262,1.231722,0.000841,0.008633
263,1.238089,0.000799,0.006578
264,1.244509,0.000767,0.004933
265,1.250771,0.000749,0.002878
266,1.257191,0.000741,0.001233
267,1.263400,0.000744,-0.000411
268,1.269504,0.000756,-0.002056
269,1.275608,0.000779,-0.003700
270,1.281660,0.000814,-0.005755
271,1.287869,0.000855,-0.006578
272,1.294078,0.000901,-0.007400
273,1.300340,0.000955,-0.008633
274,1.306602,0.001017,-0.009867
275,1.312863,0.001081,-0.010278
276,1.319230,0.001154,-0.011511
277,1.325544,0.001232,-0.012333
278,1.331806,0.001312,-0.012744
279,1.338015,0.001396,-0.013567
280,1.344118,0.001484,-0.014389
281,1.350274,0.001575,-0.014800
282,1.356430,0.001669,-0.015211
283,1.362691,0.001772,-0.016444
284,1.369005,0.001881,-0.017266
285,1.375424,0.001992,-0.017266
286,1.381895,0.002111,-0.018500
287,1.388209,0.002228,-0.018500
288,1.394259,0.002338,-0.018089
289,1.400362,0.002448,-0.018089
290,1.406518,0.002557,-0.017678
291,1.412832,0.002668,-0.017678
292,1.419198,0.002784,-0.018089
293,1.425459,0.002899,-0.018500
294,1.431562,0.003012,-0.018500
295,1.437770,0.003127,-0.018500
296,1.444136,0.003248,-0.018911
297,1.450555,0.003374,-0.019733
298,1.456921,0.003497,-0.019322
299,1.463182,0.003621,-0.019733
300,1.469442,0.003737,-0.018500
301,1.475651,0.003846,-0.017678
302,1.481807,0.003953,-0.017266
303,1.487963,0.004051,-0.016033
304,1.494329,0.004151,-0.015622
305,1.500853,0.004247,-0.014800
306,1.507325,0.004335,-0.013567
307,1.513692,0.004414,-0.012333
308,1.520059,0.004490,-0.011922
309,1.526320,0.004557,-0.010689
310,1.532687,0.004617,-0.009455
311,1.539107,0.004672,-0.008633
312,1.545527,0.004722,-0.007811
313,1.551788,0.004764,-0.006578
314,1.558050,0.004802,-0.006167
315,1.564417,0.004834,-0.004933
316,1.570785,0.004862,-0.004522
317,1.577310,0.004887,-0.003700
318,1.583730,0.004905,-0.002878
319,1.590307,0.004921,-0.002467
320,1.596727,0.004932,-0.001644
321,1.602936,0.004932,0.000000
322,1.609146,0.004927,0.000822
323,1.615566,0.004921,0.000822
324,1.622143,0.004908,0.002056
325,1.628458,0.004890,0.002878
326,1.634720,0.004869,0.003289
327,1.641034,0.004848,0.003289
328,1.647402,0.004825,0.003700
329,1.653769,0.004799,0.004111
330,1.660189,0.004772,0.004111
331,1.666608,0.004741,0.004933
332,1.673081,0.004711,0.004522
333,1.679448,0.004680,0.004933
334,1.685604,0.004642,0.006167
335,1.691551,0.004598,0.007400
336,1.697602,0.004551,0.007811
337,1.703706,0.004498,0.008633
338,1.709757,0.004438,0.009867
339,1.715650,0.004375,0.010689
340,1.721491,0.004306,0.011922
341,1.727279,0.004232,0.012744
342,1.733067,0.004149,0.014389
343,1.738749,0.004062,0.015211
344,1.744431,0.003971,0.016033
345,1.749956,0.003876,0.017266
346,1.755375,0.003780,0.017678
347,1.760689,0.003679,0.018911
348,1.766108,0.003575,0.019322
349,1.771580,0.003473,0.018500
350,1.776999,0.003371,0.018911
351,1.782207,0.003266,0.020144
352,1.787363,0.003158,0.020966
353,1.792729,0.003045,0.020966
354,1.797990,0.002931,0.021789
355,1.803093,0.002813,0.023022
356,1.807986,0.002698,0.023433
357,1.813036,0.002576,0.024255
358,1.818086,0.002449,0.025078
359,1.822978,0.002325,0.025489
360,1.827712,0.002200,0.026311
361,1.832341,0.002074,0.027133
362,1.837076,0.001946,0.027133
363,1.841915,0.001815,0.027133
364,1.846491,0.001688,0.027544
365,1.850805,0.001566,0.028366
366,1.855276,0.001441,0.027955
367,1.859957,0.001312,0.027544
368,1.864534,0.001184,0.027955
369,1.868636,0.001066,0.028777
370,1.872792,0.000945,0.029189
371,1.877105,0.000819,0.029189
372,1.881418,0.000689,0.030011
373,1.885573,0.000563,0.030422
374,1.889570,0.000441,0.030422
375,1.893620,0.000316,0.030833
376,1.897618,0.000193,0.030833
377,1.901510,0.000073,0.030833
378,1.905244,-0.000044,0.031244
379,1.908716,-0.000152,0.031244
380,1.912239,-0.000264,0.031655
381,1.915816,-0.000377,0.031655
382,1.919603,-0.000494,0.030833
383,1.923179,-0.000604,0.030833
384,1.926493,-0.000708,0.031244
385,1.929912,-0.000813,0.030833
386,1.933488,-0.000921,0.030011
387,1.936960,-0.001025,0.030011
388,1.940168,-0.001120,0.029600
389,1.943272,-0.001213,0.030011
390,1.946585,-0.001311,0.029600
391,1.949899,-0.001408,0.029189
392,1.953002,-0.001502,0.030422
393,1.955790,-0.001588,0.030833
394,1.958841,-0.001680,0.030011
395,1.961997,-0.001775,0.030011
396,1.965100,-0.001866,0.029600
397,1.967835,-0.001950,0.030422
398,1.970360,-0.002029,0.031244
399,1.973042,-0.002114,0.031655
400,1.975882,-0.002201,0.030833
401,1.978722,-0.002286,0.030011
402,1.981300,-0.002365,0.030422
403,1.983666,-0.002440,0.031655
404,1.986138,-0.002517,0.031244
405,1.988663,-0.002596,0.031244
406,1.991083,-0.002672,0.031244
407,1.993344,-0.002743,0.031655
408,1.995658,-0.002816,0.031655
409,1.997972,-0.002890,0.031655
410,2.000129,-0.002957,0.031244
411,2.002075,-0.003019,0.031655
412,2.003916,-0.003078,0.032066
413,2.005914,-0.003140,0.031244
414,2.007387,-0.003181,0.027955
415,2.008545,-0.003211,0.025489
416,2.009912,-0.003244,0.023844
417,2.011228,-0.003273,0.022611
418,2.012227,-0.003294,0.020555
419,2.013174,-0.003309,0.016444
420,2.014016,-0.003321,0.013155
421,2.014805,-0.003330,0.011922
422,2.015489,-0.003337,0.010689
423,2.015963,-0.003341,0.007811
424,2.016331,-0.003343,0.005755
425,2.016752,-0.003345,0.004111
426,2.017015,-0.003345,0.002056
427,2.017173,-0.003345,0.000822
428,2.017331,-0.003345,-0.000411
429,2.017436,-0.003345,-0.000411
430,2.017436,-0.003345,-0.000411
431,2.017489,-0.003345,-0.000822
432,2.017647,-0.003345,-0.002878
433,2.017699,-0.003345,-0.003289
434,2.017594,-0.003345,-0.004933
435,2.017489,-0.003346,-0.006578
436,2.017331,-0.003347,-0.008633
437,2.017331,-0.003347,-0.011100
438,2.017173,-0.003349,-0.013978
439,2.017068,-0.003351,-0.017266
440,2.016910,-0.003355,-0.020966
441,2.016963,-0.003353,-0.025489
442,2.016858,-0.003356,-0.030422
443,2.016700,-0.003362,-0.036589
444,2.016700,-0.003362,-0.042344
445,2.016647,-0.003365,-0.048511
446,2.016542,-0.003371,-0.055911
447,2.016437,-0.003377,-0.064133
448,2.016332,-0.003385,-0.072355
449,2.016280,-0.003389,-0.081810
450,2.016175,-0.003399,-0.090855
451,2.016123,-0.003404,-0.101132
452,2.016018,-0.003416,-0.111821
453,2.015914,-0.003429,-0.123332
454,2.015914,-0.003429,-0.134843
455,2.015862,-0.003437,-0.146765
456,2.015810,-0.003445,-0.160332
457,2.015706,-0.003463,-0.174309
458,2.015758,-0.003453,-0.187876
459,2.015809,-0.003443,-0.203087
460,2.015758,-0.003454,-0.219120
461,2.015809,-0.003442,-0.235153
462,2.015911,-0.003416,-0.252420
463,2.016063,-0.003374,-0.270097
464,2.016164,-0.003344,-0.288186
465,2.016214,-0.003328,-0.307508
466,2.016264,-0.003311,-0.327652
467,2.016363,-0.003275,-0.347385
468,2.016559,-0.003199,-0.367941
469,2.016511,-0.003219,-0.390552
470,2.016703,-0.003135,-0.412751
471,2.016847,-0.003068,-0.435362
472,2.017035,-0.002975,-0.460029
473,2.017221,-0.002877,-0.483873
474,2.017497,-0.002723,-0.507717
475,2.017769,-0.002563,-0.532383
476,2.017993,-0.002424,-0.556639
477,2.018257,-0.002251,-0.581305
478,2.018430,-0.002131,-0.606794
479,2.018769,-0.001882,-0.631460
480,2.018811,-0.001850,-0.657360
481,2.018974,-0.001717,-0.683671
482,2.019134,-0.001580,-0.709159
483,2.019290,-0.001439,-0.734648
484,2.019366,-0.001366,-0.760137
485,2.019515,-0.001217,-0.786447
486,2.019624,-0.001103,-0.812347
487,2.019729,-0.000985,-0.838247
488,2.019832,-0.000866,-0.863324
489,2.019732,-0.000988,-0.887580
490,2.019732,-0.000988,-0.912246
491,2.019888,-0.000776,-0.937324
492,2.019978,-0.000646,-0.961579
493,2.019949,-0.000690,-0.984190
494,2.019921,-0.000735,-1.007623
495,2.019921,-0.000735,-1.030645
496,2.019947,-0.000689,-1.054078
497,2.019922,-0.000735,-1.076689
498,2.019850,-0.000876,-1.099300
499,2.019850,-0.000876,-1.121499
500,2.019850,-0.000876,-1.142877
501,2.019830,-0.000924,-1.164666
502,2.019830,-0.000924,-1.185221
503,2.019811,-0.000973,-1.205365
504,2.019775,-0.001072,-1.225098
505,2.019741,-0.001172,-1.244832
506,2.019741,-0.001172,-1.263742
507,2.019726,-0.001223,-1.282242
508,2.019698,-0.001324,-1.300331
509,2.019672,-0.001426,-1.318420
510,2.019635,-0.001579,-1.335275
511,2.019612,-0.001682,-1.352542
512,2.019591,-0.001785,-1.368986
513,2.019572,-0.001889,-1.384608
514,2.019545,-0.002044,-1.399819
515,2.019512,-0.002252,-1.414619
516,2.019490,-0.002408,-1.429007
517,2.019463,-0.002617,-1.442985
518,2.019445,-0.002774,-1.455729
519,2.019429,-0.002931,-1.468474
520,2.019424,-0.002984,-1.478751
521,2.019424,-0.002984,-1.487796
522,2.019420,-0.003036,-1.498073
523,2.019413,-0.003141,-1.506296
524,2.019411,-0.003194,-1.514929
525,2.019405,-0.003299,-1.521506
526,2.019405,-0.003299,-1.528084
527,2.019405,-0.003299,-1.533840
528,2.019404,-0.003351,-1.537540
529,2.019402,-0.003404,-1.542062
530,2.019405,-0.003299,-1.545351
531,2.019407,-0.003193,-1.547817
532,2.019409,-0.003088,-1.549462
533,2.019410,-0.003036,-1.549873
534,2.019412,-0.002983,-1.550284
535,2.019414,-0.002878,-1.550284
536,2.019416,-0.002773,-1.550284
537,2.019422,-0.002457,-1.551106
538,2.019427,-0.002194,-1.550695
539,2.019433,-0.001931,-1.551106
540,2.019438,-0.001668,-1.551517
541,2.019446,-0.001247,-1.551517
542,2.019454,-0.000826,-1.552339
543,2.019462,-0.000352,-1.552751
544,2.019470,0.000121,-1.553162
545,2.019480,0.000700,-1.554395
546,2.019490,0.001331,-1.555217
547,2.019501,0.002068,-1.555217
548,2.019512,0.002804,-1.556039
549,2.019523,0.003594,-1.557273
550,2.019535,0.004488,-1.557684
551,2.019546,0.005488,-1.558917
552,2.019558,0.006488,-1.559328
553,2.019569,0.007540,-1.560151
554,2.019579,0.008540,-1.560562
555,2.019591,0.009750,-1.560973
556,2.019603,0.011013,-1.561795
557,2.019614,0.012328,-1.562206
558,2.019625,0.013644,-1.562617
559,2.019636,0.015065,-1.563028
560,2.019647,0.016643,-1.563850
561,2.019657,0.018169,-1.564262
562,2.019668,0.019853,-1.564262
563,2.019677,0.021590,-1.565495
564,2.019685,0.023379,-1.566317
565,2.019692,0.025221,-1.566728
566,2.019699,0.027220,-1.567550
567,2.019704,0.029220,-1.568373
568,2.019707,0.031430,-1.569195
569,2.019708,0.033587,-1.570428
570,2.019706,0.035850,-1.571661
571,2.019701,0.038218,-1.572895
572,2.019693,0.040586,-1.574128
573,2.019681,0.043164,-1.575361
574,2.019666,0.045743,-1.576595
575,2.019647,0.048374,-1.578239
576,2.019624,0.051110,-1.579061
577,2.019598,0.053899,-1.580295
578,2.019565,0.056846,-1.581939
579,2.019528,0.059845,-1.583172
580,2.019485,0.062897,-1.584817
581,2.019438,0.066001,-1.586050
582,2.019382,0.069210,-1.588106
583,2.019323,0.072420,-1.589339
584,2.019257,0.075682,-1.590984
585,2.019183,0.079049,-1.592628
586,2.019104,0.082468,-1.593861
587,2.019018,0.085887,-1.595917
588,2.018925,0.089412,-1.597150
589,2.018825,0.093041,-1.598383
590,2.018724,0.096565,-1.599617
591,2.018615,0.100195,-1.600850
592,2.018498,0.103982,-1.601672
593,2.018378,0.107716,-1.602906
594,2.018256,0.111450,-1.603317
595,2.018126,0.115342,-1.604139
596,2.017993,0.119234,-1.604961
597,2.017854,0.123230,-1.605783
598,2.017714,0.127175,-1.606194
599,2.017569,0.131171,-1.607017
600,2.017417,0.135273,-1.607839
601,2.017261,0.139427,-1.608250
602,2.017104,0.143634,-1.608250
603,2.016946,0.147788,-1.608661
604,2.016783,0.152047,-1.609072
605,2.016615,0.156359,-1.609894
606,2.016446,0.160618,-1.610306
607,2.016268,0.165035,-1.611128
608,2.016086,0.169451,-1.611950
609,2.015897,0.173920,-1.613183
610,2.015697,0.178494,-1.614417
611,2.015487,0.183120,-1.616061
612,2.015266,0.187798,-1.618117
613,2.015026,0.192580,-1.620994
614,2.014764,0.197362,-1.625516
615,2.014468,0.202352,-1.630039
616,2.014155,0.207288,-1.634150
617,2.013809,0.212223,-1.640727
618,2.013409,0.217522,-1.646072
619,2.012978,0.223031,-1.648950
620,2.012528,0.228485,-1.653061
621,2.012054,0.233884,-1.658405
622,2.011544,0.239333,-1.664161
623,2.011010,0.244727,-1.669505
624,2.010437,0.250275,-1.673616
625,2.009827,0.255978,-1.677316
626,2.009215,0.261470,-1.681838
627,2.008586,0.266906,-1.685949
628,2.007943,0.272235,-1.690882
629,2.007266,0.277718,-1.693760
630,2.006559,0.283358,-1.695405
631,2.005857,0.288891,-1.697049
632,2.005159,0.294319,-1.698694
633,2.004456,0.299693,-1.700749
634,2.003752,0.305067,-1.701160
635,2.003036,0.310546,-1.700749
636,2.002313,0.316130,-1.699516
637,2.001615,0.321558,-1.698694
638,2.000944,0.326830,-1.697460
639,2.000257,0.332313,-1.695405
640,1.999538,0.338109,-1.694171
641,1.998840,0.343855,-1.691705
642,1.998165,0.349604,-1.687594
643,1.997494,0.355936,-1.676494
644,1.996895,0.362328,-1.664161
645,1.996362,0.368673,-1.654705
646,1.995887,0.374864,-1.647305
647,1.995459,0.381322,-1.637027
648,1.995096,0.387890,-1.625928
649,1.994805,0.394250,-1.616472
650,1.994573,0.400455,-1.608250
651,1.994397,0.406662,-1.599206
652,1.994283,0.412923,-1.588928
653,1.994228,0.419290,-1.579473
654,1.994244,0.425973,-1.568373
655,1.994330,0.432761,-1.558095
656,1.994485,0.439389,-1.547406
657,1.994712,0.445963,-1.536306
658,1.995037,0.452902,-1.523973
659,1.995454,0.459993,-1.512051
660,1.995943,0.467028,-1.501362
661,1.996522,0.474161,-1.489851
662,1.997185,0.481339,-1.478751
663,1.997938,0.488615,-1.467651
664,1.998775,0.495934,-1.456963
665,1.999709,0.503348,-1.445452
666,2.000732,0.510803,-1.434352
667,2.001828,0.518194,-1.423663
668,2.003006,0.525680,-1.414619
669,2.004223,0.533052,-1.407219
670,2.005471,0.540313,-1.400641
671,2.006681,0.547206,-1.396941
672,2.007782,0.553531,-1.398586
673,2.008901,0.560013,-1.399819
674,2.010077,0.566858,-1.400641
675,2.011202,0.573553,-1.404341
676,2.012268,0.580097,-1.409274
677,2.013318,0.586750,-1.414208
678,2.014363,0.593564,-1.418730
679,2.015376,0.600382,-1.423252
680,2.016348,0.607154,-1.428185
681,2.017283,0.613877,-1.432707
682,2.018191,0.620658,-1.437641
683,2.019066,0.627442,-1.442574
684,2.019894,0.634127,-1.447507
685,2.020657,0.640660,-1.454496
686,2.021369,0.647199,-1.462307
687,2.022055,0.653900,-1.468885
688,2.022688,0.660553,-1.475874
689,2.023269,0.667210,-1.483685
690,2.023806,0.673924,-1.491085
691,2.024297,0.680589,-1.497251
692,2.024741,0.687205,-1.503829
693,2.025141,0.693823,-1.510407
694,2.025492,0.700339,-1.516984
695,2.025800,0.706856,-1.523562
696,2.026065,0.713376,-1.530140
697,2.026288,0.719845,-1.536306
698,2.026471,0.726315,-1.542473
699,2.026615,0.732785,-1.548640
700,2.026717,0.739152,-1.554806
701,2.026787,0.745466,-1.559739
702,2.026823,0.751833,-1.565084
703,2.026830,0.758095,-1.569606
704,2.026807,0.764305,-1.574539
705,2.026758,0.770514,-1.578650
706,2.026684,0.776723,-1.582761
707,2.026583,0.782878,-1.587284
708,2.026460,0.789087,-1.590572
709,2.026311,0.795294,-1.594683
710,2.026145,0.801343,-1.598383
711,2.025968,0.807287,-1.600439
712,2.025767,0.813388,-1.603728
713,2.025542,0.819593,-1.607017
714,2.025311,0.825693,-1.608661
715,2.025079,0.831635,-1.609894
716,2.024834,0.837576,-1.611950
717,2.024573,0.843674,-1.613594
718,2.024307,0.849773,-1.614417
719,2.024045,0.855766,-1.614417
720,2.023769,0.861916,-1.615650
721,2.023505,0.867857,-1.615239
722,2.023248,0.873745,-1.614417
723,2.022987,0.879738,-1.614417
724,2.022706,0.885994,-1.615650
725,2.022432,0.892197,-1.614828
726,2.022164,0.898400,-1.614005
727,2.021891,0.904709,-1.614005
728,2.021610,0.911228,-1.614005
729,2.021333,0.917695,-1.613594
730,2.021067,0.923951,-1.613183
731,2.020823,0.929998,-1.611128
732,2.020584,0.936255,-1.609072
733,2.020344,0.942723,-1.607839
734,2.020117,0.949139,-1.606194
735,2.019914,0.955450,-1.602906
736,2.019734,0.961604,-1.600028
737,2.019550,0.968179,-1.598795
738,2.019378,0.974913,-1.596328
739,2.019233,0.981436,-1.593039
740,2.019112,0.987697,-1.590161
741,2.019009,0.993800,-1.587695
742,2.018912,1.000272,-1.585639
743,2.018826,1.006797,-1.583995
744,2.018757,1.013216,-1.581528
745,2.018704,1.019636,-1.579061
746,2.018667,1.026161,-1.576595
747,2.018642,1.032738,-1.574539
748,2.018634,1.039263,-1.572073
749,2.018639,1.045736,-1.570017
750,2.018655,1.052366,-1.568373
751,2.018682,1.058997,-1.566728
752,2.018720,1.065627,-1.565084
753,2.018767,1.072046,-1.563439
754,2.018821,1.078413,-1.562206
755,2.018887,1.084833,-1.560562
756,2.018961,1.091305,-1.559328
757,2.019047,1.097829,-1.557684
758,2.019140,1.104301,-1.556451
759,2.019239,1.110826,-1.555628
760,2.019345,1.117455,-1.554806
761,2.019458,1.124032,-1.553573
762,2.019579,1.130608,-1.552339
763,2.019703,1.137027,-1.551517
764,2.019832,1.143446,-1.550695
765,2.019963,1.149812,-1.550284
766,2.020098,1.156125,-1.549462
767,2.020235,1.162333,-1.548640
768,2.020380,1.168645,-1.547817
769,2.020527,1.174906,-1.547406
770,2.020678,1.181271,-1.546995
771,2.020832,1.187636,-1.546584
772,2.020989,1.194002,-1.546173
773,2.021142,1.200209,-1.546173
774,2.021295,1.206417,-1.546173
775,2.021448,1.212624,-1.546173
776,2.021597,1.218779,-1.546584
